BTC,2020-12-04,19470.31120806546,19214.87222904733,17094.295,16317.071,15781.646,14618.94,19826.695
BTC,2020-12-05,18732.967090999413,19470.31120806546,17283.066,16574.9,15913.269,14762.035,19977.8
BTC,2020-12-06,19114.633130917588,18732.967090999413,16734.334,16823.79,16013.248,14864.125,20110.615
BTC,2020-12-07,19356.3136767972,19114.633130917588,17019.832,16987.568,16090.755,14939.452,20226.371
BTC,2020-12-08,19182.176832846293,19356.3136767972,17198.994,17097.395,16158.208,15002.506,20334.46
BTC,2020-12-09,18340.97813769725,19182.176832846293,17070.031,17040.627,16207.927,15044.15,20424.574
BTC,2020-12-10,18574.69673524255,18340.97813769725,16437.865,17057.377,16201.854,15021.538,20451.58
BTC,2020-12-11,18294.84695149036,18574.69673524255,16615.027,17008.834,16162.205,14964.611,20430.814
BTC,2020-12-12,18061.760025716,18294.84695149036,16402.76,16908.97,16092.951,14878.071,20364.88
BTC,2020-12-13,18813.2837685564,18061.760025716,16224.69,16866.69,15999.722,14769.164,20258.541
BTC,2020-12-14,19156.0825055523,18813.2837685564,16794.674,16780.049,15934.08,14697.394,20167.463
BTC,2020-12-15,19286.7512992402,19156.0825055523,17050.648,16688.432,15918.422,14684.961,20124.492
BTC,2020-12-16,19432.5884640561,19286.7512992402,17147.557,16650.914,15949.6875,14725.765,20135.727
BTC,2020-12-17,21370.720318644104,19432.5884640561,17255.277,16743.744,16016.982,14805.748,20195.934
BTC,2020-12-18,22789.2674160725,21370.720318644104,18642.861,16889.791,16190.046,15005.719,20385.6
BTC,2020-12-19,23048.7645610754,22789.2674160725,19606.176,17182.57,16496.018,15350.881,20752.174
BTC,2020-12-20,23856.773519228496,23048.7645610754,19777.6,17599.166,16880.676,15771.941,21253.875
BTC,2020-12-21,23528.5506135593,23856.773519228496,20301.873,18021.498,17308.69,16228.044,21855.416
BTC,2020-12-22,22937.4183435418,23528.5506135593,20090.637,18457.436,17703.266,16629.154,22467.184
BTC,2020-12-23,23756.8887685564,22937.4183435418,19704.229,18881.553,18001.1,16906.371,22997.605
BTC,2020-12-24,23307.2709018118,23756.8887685564,20237.844,19285.826,18232.21,17104.014,23454.465
BTC,2020-12-25,23707.633044067803,23307.2709018118,19946.895,19486.627,18382.664,17207.201,23808.664
BTC,2020-12-26,24669.1643220339,23707.633044067803,20206.186,19553.91,18482.857,17257.898,24080.807
BTC,2020-12-27,26478.0681052016,24669.1643220339,20814.547,19623.14,18586.164,17320.805,24328.703
BTC,2020-12-28,26430.8565971946,26478.0681052016,21904.488,19688.924,18766.648,17481.793,24646.396
BTC,2020-12-29,27039.349019988305,26430.8565971946,21876.938,19853.729,18990.25,17691.97,25016.547
BTC,2020-12-30,27231.2034552893,27039.349019988305,22228.373,20133.338,19242.262,17934.21,25429.615
BTC,2020-12-31,28844.6136781999,27231.2034552893,22337.547,20386.408,19492.592,18171.484,25854.768
BTC,2021-01-01,29022.6714126242,28844.6136781999,23225.055,20734.95,19777.195,18449.613,26331.799
BTC,2021-01-02,29380.6937327878,29022.6714126242,23319.69,21088.305,20065.637,18727.197,26832.65
BTC,2021-01-03,32022.6810578609,29380.6937327878,23508.016,21394.164,20338.41,18982.486,27330.654
BTC,2021-01-04,33277.8353050848,32022.6810578609,24818.492,21631.11,20671.363,19311.008,27911.104
BTC,2021-01-05,31802.1467136178,33277.8353050848,25393.85,21951.9,21061.05,19701.172,28587.316
BTC,2021-01-06,34013.1741724138,31802.1467136178,24714.322,22263.916,21390.412,20005.842,29225.418
BTC,2021-01-07,36643.2777223846,34013.1741724138,25717.379,22607.748,21715.03,20307.121,29866.77
BTC,2021-01-08,39215.6511490356,36643.2777223846,26796.352,22914.11,22095.77,20677.977,30587.744
BTC,2021-01-09,40775.4045634132,39215.6511490356,27740.889,23293.479,22561.062,21147.89,31441.26
BTC,2021-01-10,40370.6823495032,40775.4045634132,28264.406,23724.19,23074.928,21666.213,32403.885
BTC,2021-01-11,38329.3401665693,40370.6823495032,28131.969,24057.63,23537.541,22106.396,33353.805
BTC,2021-01-12,35269.5137177089,38329.3401665693,27427.203,24340.893,23841.629,22342.34,34125.137
BTC,2021-01-13,33712.4685452952,35269.5137177089,26247.707,24656.488,23911.85,22296.906,34568.62
BTC,2021-01-14,37296.5475277615,33712.4685452952,25586.268,24805.436,23776.59,22027.645,34662.77
BTC,2021-01-15,39045.518340152,37296.5475277615,27046.207,24815.426,23646.506,21811.713,34636.918
BTC,2021-01-16,36710.3174248977,39045.518340152,27681.605,24716.098,23606.943,21732.408,34636.13
BTC,2021-01-17,36177.2610970193,36710.3174248977,26822.316,24534.572,23564.746,21652.5,34595.57
BTC,2021-01-18,36069.939466803,36177.2610970193,26613.809,24360.623,23504.73,21560.082,34502.39
BTC,2021-01-19,36594.2964018118,36069.939466803,26571.258,24281.428,23433.062,21464.46,34369.152
BTC,2021-01-20,36250.1461893629,36594.2964018118,26777.334,24353.074,23379.285,21401.695,34237.918
BTC,2021-01-21,35515.480012858,36250.1461893629,26642.598,24488.28,23333.928,21353.742,34110.668
BTC,2021-01-22,31022.9510280538,35515.480012858,26348.3,24434.586,23275.24,21291.307,33966.715
BTC,2021-01-23,32986.4357568673,31022.9510280538,24338.76,24234.688,23063.137,21037.242,33635.11
BTC,2021-01-24,32036.2822723553,32986.4357568673,25262.9,24107.545,22831.674,20783.498,33234.727
BTC,2021-01-25,32216.1042904734,32036.2822723553,24824.885,23961.654,22586.47,20523.934,32786.004
BTC,2021-01-26,32419.7059462303,32216.1042904734,24909.09,23782.967,22369.412,20308.916,32344.037
BTC,2021-01-27,32640.63914260669,32419.7059462303,25003.69,23549.053,22204.742,20162.395,31953.889
BTC,2021-01-28,30358.9347235535,32640.63914260669,25105.455,23322.666,22102.258,20091.096,31645.217
BTC,2021-01-29,33511.287595149,30358.9347235535,24009.342,23109.47,21969.664,19975.69,31324.883
BTC,2021-01-30,34166.1494259497,33511.287595149,25497.63,23179.803,21936.473,19987.111,31132.145
BTC,2021-01-31,34349.9170952659,34166.1494259497,25783.455,23160.1,22001.924,20109.871,31096.836
BTC,2021-02-01,33157.8325745178,34349.9170952659,25862.27,23228.781,22131.75,20296.006,31194.736
BTC,2021-02-02,33570.2718468732,33157.8325745178,25340.113,23297.727,22241.969,20439.47,31326.922
BTC,2021-02-03,35596.1489094097,33570.2718468732,25523.695,23365.322,22333.307,20550.807,31472.254
BTC,2021-02-04,37578.3732068966,35596.1489094097,26381.064,23452.586,22470.533,20714.928,31696.291
BTC,2021-02-05,37129.2029376972,37578.3732068966,27151.857,23713.387,22693.467,20975.42,32056.775
BTC,2021-02-06,38045.4136084161,37129.2029376972,26982.867,23832.104,22932.059,21237.03,32484.03
BTC,2021-02-07,39341.727081239,38045.4136084161,27324.146,23956.533,23177.531,21495.92,32955.98
BTC,2021-02-08,39003.0121817651,39341.727081239,27784.535,24118.305,23437.127,21764.072,33473.81
BTC,2021-02-09,46121.9340724722,39003.0121817651,27666.725,24367.127,23663.11,21980.33,33974.453
BTC,2021-02-10,46548.1619912332,46121.9340724722,29809.58,24671.287,24059.805,22418.023,34694.973
BTC,2021-02-11,45078.128350263,46548.1619912332,29917.754,24948.24,24524.857,22918.645,35568.188
BTC,2021-02-12,47892.84091817651,45078.128350263,29535.885,25180.998,24922.346,23309.861,36422.52
BTC,2021-02-13,47525.209143191096,47892.84091817651,30245.92,25477.15,25299.031,23674.307,37273.2
BTC,2021-02-14,47208.6250270602,47525.209143191096,30158.135,25761.555,25601.504,23939.13,38043.72
BTC,2021-02-15,48829.8275096435,47208.6250270602,30081.385,26008.03,25813.281,24092.754,38683.047
BTC,2021-02-16,48110.2417334892,48829.8275096435,30463.29,26270.709,25988.102,24214.793,39232.715
BTC,2021-02-17,49140.3826578024,48110.2417334892,30297.156,26316.025,26101.701,24267.58,39664.086
BTC,2021-02-18,52224.9391139684,49140.3826578024,30533.363,26361.057,26193.744,24309.068,40015.83
BTC,2021-02-19,51650.0699485681,52224.9391139684,31179.492,26475.361,26341.035,24438.46,40391.16
BTC,2021-02-20,55820.5044038574,51650.0699485681,31065.658,26528.045,26486.715,24564.547,40753.72
BTC,2021-02-21,55861.820567095296,55820.5044038574,31829.766,26627.47,26714.13,24806.484,41206.29
BTC,2021-02-22,57500.716110286405,55861.820567095296,31836.658,26766.527,26953.307,25054.45,41699.637
BTC,2021-02-23,53952.1533386324,57500.716110286405,32100.324,26892.797,27202.236,25312.428,42226.992
BTC,2021-02-24,48560.4890350672,53952.1533386324,31504.678,27045.11,27337.246,25409.53,42637.176
BTC,2021-02-25,49567.34568907071,48560.4890350672,30401.725,27149.764,27265.9,25239.82,42769.797
BTC,2021-02-26,47568.13117007599,49567.34568907071,30628.146,27164.145,27109.195,24996.379,42706.965
BTC,2021-02-27,46231.767578492094,47568.13117007599,30168.459,27165.354,26874.08,24675.525,42458.336
BTC,2021-02-28,45834.5133611923,46231.767578492094,29837.652,27035.766,26592.834,24319.055,42058.258
BTC,2021-03-01,45359.46416423141,45834.5133611923,29735.479,26860.934,26309.893,23982.898,41568.336
BTC,2021-03-02,49634.44710929281,45359.46416423141,29610.908,26596.152,26049.932,23692.125,41039.574
BTC,2021-03-03,48304.7054879018,49634.44710929281,30642.877,26409.264,25952.125,23628.82,40659.723
BTC,2021-03-04,50690.4671835184,48304.7054879018,30342.578,26375.016,25930.414,23650.361,40398.76
BTC,2021-03-05,48472.7954751607,50690.4671835184,30869.074,26328.61,26018.748,23807.37,40316.555
BTC,2021-03-06,48800.8173594389,48472.7954751607,30381.523,26350.945,26098.475,23930.414,40303.242
BTC,2021-03-07,48970.5244868498,48800.8173594389,30456.69,26421.45,26168.602,24032.29,40334.43
BTC,2021-03-08,51086.4681794272,48970.5244868498,30495.156,26509.61,26225.766,24110.88,40392.207
BTC,2021-03-09,52088.475131502,51086.4681794272,30951.21,26622.625,26322.328,24239.055,40526.492
BTC,2021-03-10,54739.1352542373,52088.475131502,31152.73,26633.281,26454.543,24404.324,40741.293
BTC,2021-03-11,56116.040912332,54739.1352542373,31644.857,26706.346,26654.607,24650.205,41078.242
BTC,2021-03-12,57847.2549357101,56116.040912332,31878.797,26746.756,26895.943,24934.877,41519.37
BTC,2021-03-13,57334.641534775,57847.2549357101,32153.71,26879.535,27164.193,25241.117,42045.727
